country,neighbourhood,count
Sri Lanka,Playter Estates-Danforth,0
Sri Lanka,Pleasant View,0
Sri Lanka,Princess-Rosethorn,10
Sri Lanka,Regent Park,25
Sri Lanka,Rexdale-Kipling,10
Sri Lanka,Rockcliffe-Smythe,10
Sri Lanka,Roncesvalles,0
Sri Lanka,Rosedale-Moore Park,0
Sri Lanka,Rouge,400
Sri Lanka,Runnymede-Bloor West Village,0
Sri Lanka,Rustic,0
Sri Lanka,Scarborough Village,55
Sri Lanka,South Parkdale,15
Sri Lanka,South Riverdale,0
Sri Lanka,St.Andrew-Windfields,10
Sri Lanka,Steeles,10
Sri Lanka,Stonegate-Queensway,0
Sri Lanka,Tam O'Shanter-Sullivan,115
Sri Lanka,Taylor-Massey,0
Sri Lanka,The Beaches,0
Sri Lanka,Thistletown-Beaumond Heights,10
Sri Lanka,Thorncliffe Park,60
Sri Lanka,Trinity-Bellwoods,0
Sri Lanka,University,0
Sri Lanka,Victoria Village,25
Sri Lanka,Waterfront Communities-The Island,30
Sri Lanka,West Hill,60
Sri Lanka,West Humber-Clairville,55
Sri Lanka,Westminster-Branson,0
Sri Lanka,Weston,15
Sri Lanka,Weston-Pelham Park,0
Sri Lanka,Wexford/Maryvale,100
Sri Lanka,Willowdale East,0
Sri Lanka,Willowdale West,0
Sri Lanka,Willowridge-Martingrove-Richview,40
Sri Lanka,Woburn,475
Sri Lanka,Woodbine Corridor,0
Sri Lanka,Woodbine-Lumsden,0
Sri Lanka,Wychwood,0
Sri Lanka,Yonge-Eglinton,0
Sri Lanka,Yonge-St.Clair,0
Sri Lanka,York University Heights,100
Sri Lanka,Yorkdale-Glen Park,10
Syria,Agincourt North,0
Syria,Agincourt South-Malvern West,25
Syria,Alderwood,0
Syria,Annex,0
Syria,Banbury-Don Mills,10
Syria,Bathurst Manor,15
Syria,Bay Street Corridor,10
Syria,Bayview Village,10
Syria,Bayview Woods-Steeles,30
Syria,Bedford Park-Nortown,0
Syria,Beechborough-Greenbrook,0
Syria,Bendale,0
Syria,Birchcliffe-Cliffside,0
Syria,Black Creek,45
Syria,Blake-Jones,0
Syria,Briar Hill-Belgravia,0
Syria,Bridle Path-Sunnybrook-York Mills,0
Syria,Broadview North,10
Syria,Brookhaven-Amesbury,0
Syria,Cabbagetown-South St. James Town,0
Syria,Caledonia-Fairbank,0
Syria,Casa Loma,15
Syria,Centennial Scarborough,0
Syria,Church-Yonge Corridor,0
Syria,City of Toronto,3260
Syria,Clairlea-Birchmount,0
Syria,Clanton Park,0
Syria,Cliffcrest,0
Syria,Corso Italia-Davenport,0
Syria,Danforth,0
Syria,Danforth East York,0
Syria,Don Valley Village,215
Syria,Dorset Park,35
Syria,Dovercourt-Wallace Emerson-Junction,0
Syria,Downsview-Roding-CFB,0
Syria,Dufferin Grove,0
Syria,East End-Danforth,30
Syria,Edenbridge-Humber Valley,10
Syria,Eglinton East,0
Syria,Elms-Old Rexdale,0
Syria,Englemount-Lawrence,0
Syria,Eringate-Centennial-West Deane,10
Syria,Etobicoke West Mall,0
Syria,Flemingdon Park,25
Syria,Forest Hill North,20
Syria,Forest Hill South,0
Syria,Glenfield-Jane Heights,0
Syria,Greenwood-Coxwell,0
Syria,Guildwood,0
Syria,Henry Farm,50
Syria,High Park North,30
Syria,High Park-Swansea,0
Syria,Highland Creek,0
Syria,Hillcrest Village,0
Syria,Humber Heights-Westmount,0
Syria,Humber Summit,0
Syria,Humbermede,10
Syria,Humewood-Cedarvale,0
Syria,Ionview,35
Syria,Islington-City Centre West,90
Syria,Junction Area,0
Syria,Keelesdale-Eglinton West,0
Syria,Kennedy Park,0
Syria,Kensington-Chinatown,0
Syria,Kingsview Village-The Westway,30
Syria,Kingsway South,0
Syria,L'Amoreaux,370
Syria,Lambton Baby Point,0
Syria,Lansing-Westgate,10
Syria,Lawrence Park North,0
Syria,Lawrence Park South,0
Syria,Leaside-Bennington,0
Syria,Little Portugal,0
Syria,Long Branch,10
Syria,Malvern,30
Syria,Maple Leaf,0
Syria,Markland Wood,0
Syria,Milliken,0
Syria,Mimico (includes Humber Bay Shores),15
Syria,Morningside,40
Syria,Moss Park,40
Syria,Mount Dennis,0
Syria,Mount Olive-Silverstone-Jamestown,130
Syria,Mount Pleasant East,0
Syria,Mount Pleasant West,15
Syria,New Toronto,0
Syria,Newtonbrook East,0
Syria,Newtonbrook West,0
Syria,Niagara,10
Syria,North Riverdale,0
Syria,North St. James Town,20
Syria,O'Connor-Parkview,35
Syria,Oakridge,0
Syria,Oakwood Village,0
Syria,Old East York,0
Syria,Palmerston-Little Italy,0
Syria,Parkwoods-Donalda,375
Syria,Pelmo Park-Humberlea,20
Syria,Playter Estates-Danforth,0
Syria,Pleasant View,90
Syria,Princess-Rosethorn,0
Syria,Regent Park,0
Syria,Rexdale-Kipling,0
Syria,Rockcliffe-Smythe,0
Syria,Roncesvalles,0
Syria,Rosedale-Moore Park,0
Syria,Rouge,85
Syria,Runnymede-Bloor West Village,0
Syria,Rustic,0
Syria,Scarborough Village,45
Syria,South Parkdale,10
Syria,South Riverdale,0
Syria,St.Andrew-Windfields,0
Syria,Steeles,20
Syria,Stonegate-Queensway,0
Syria,Tam O'Shanter-Sullivan,155
Syria,Taylor-Massey,30
Syria,The Beaches,0
Syria,Thistletown-Beaumond Heights,40
Syria,Thorncliffe Park,155
Syria,Trinity-Bellwoods,0
Syria,University,0
Syria,Victoria Village,345
Syria,Waterfront Communities-The Island,20
Syria,West Hill,10
Syria,West Humber-Clairville,10
Syria,Westminster-Branson,0
Syria,Weston,40
Syria,Weston-Pelham Park,0
Syria,Wexford/Maryvale,260
Syria,Willowdale East,35
Syria,Willowdale West,0
Syria,Willowridge-Martingrove-Richview,0
Syria,Woburn,45
Syria,Woodbine Corridor,0
Syria,Woodbine-Lumsden,0
Syria,Wychwood,0
Syria,Yonge-Eglinton,0
Syria,Yonge-St.Clair,0
Syria,York University Heights,10
Syria,Yorkdale-Glen Park,0
Taiwan,Agincourt North,10
Taiwan,Agincourt South-Malvern West,0
Taiwan,Alderwood,0
Taiwan,Annex,0
Taiwan,Banbury-Don Mills,0
Taiwan,Bathurst Manor,0
Taiwan,Bay Street Corridor,35
Taiwan,Bayview Village,0
Taiwan,Bayview Woods-Steeles,10
Taiwan,Bedford Park-Nortown,0
Taiwan,Beechborough-Greenbrook,0
Taiwan,Bendale,0
Taiwan,Birchcliffe-Cliffside,10
Taiwan,Black Creek,0
Taiwan,Blake-Jones,0
Taiwan,Briar Hill-Belgravia,0
Taiwan,Bridle Path-Sunnybrook-York Mills,0
Taiwan,Broadview North,0
Taiwan,Brookhaven-Amesbury,0
Taiwan,Cabbagetown-South St. James Town,0
Taiwan,Caledonia-Fairbank,0
Taiwan,Casa Loma,10
Taiwan,Centennial Scarborough,0
Taiwan,Church-Yonge Corridor,0
Taiwan,City of Toronto,325
Taiwan,Clairlea-Birchmount,0
Taiwan,Clanton Park,0
Taiwan,Cliffcrest,0
Taiwan,Corso Italia-Davenport,0
Taiwan,Danforth,0
Taiwan,Danforth East York,10
Taiwan,Don Valley Village,10
Taiwan,Dorset Park,0
Taiwan,Dovercourt-Wallace Emerson-Junction,0
Taiwan,Downsview-Roding-CFB,0
Taiwan,Dufferin Grove,0
Taiwan,East End-Danforth,0
Taiwan,Edenbridge-Humber Valley,0
Taiwan,Eglinton East,0
Taiwan,Elms-Old Rexdale,0
Taiwan,Englemount-Lawrence,0
Taiwan,Eringate-Centennial-West Deane,0
Taiwan,Etobicoke West Mall,0
Taiwan,Flemingdon Park,0
Taiwan,Forest Hill North,0
Taiwan,Forest Hill South,0
Taiwan,Glenfield-Jane Heights,0
Taiwan,Greenwood-Coxwell,0
Taiwan,Guildwood,0
Taiwan,Henry Farm,0
Taiwan,High Park North,10
Taiwan,High Park-Swansea,0
Taiwan,Highland Creek,0
Taiwan,Hillcrest Village,0
Taiwan,Humber Heights-Westmount,0
Taiwan,Humber Summit,0
Taiwan,Humbermede,0
Taiwan,Humewood-Cedarvale,0
Taiwan,Ionview,0
Taiwan,Islington-City Centre West,10
Taiwan,Junction Area,0
Taiwan,Keelesdale-Eglinton West,0
Taiwan,Kennedy Park,0
Taiwan,Kensington-Chinatown,10
Taiwan,Kingsview Village-The Westway,0
Taiwan,Kingsway South,0
Taiwan,L'Amoreaux,10
Taiwan,Lambton Baby Point,0
Taiwan,Lansing-Westgate,0
Taiwan,Lawrence Park North,15
Taiwan,Lawrence Park South,0
Taiwan,Leaside-Bennington,0
Taiwan,Little Portugal,0
Taiwan,Long Branch,0
Taiwan,Malvern,10
Taiwan,Maple Leaf,0
Taiwan,Markland Wood,0
Taiwan,Milliken,20
Taiwan,Mimico (includes Humber Bay Shores),0
Taiwan,Morningside,0
Taiwan,Moss Park,0
Taiwan,Mount Dennis,0
Taiwan,Mount Olive-Silverstone-Jamestown,0
Taiwan,Mount Pleasant East,0
Taiwan,Mount Pleasant West,10
Taiwan,New Toronto,0
Taiwan,Newtonbrook East,0
Taiwan,Newtonbrook West,0
Taiwan,Niagara,0
Taiwan,North Riverdale,0
Taiwan,North St. James Town,10
Taiwan,O'Connor-Parkview,0
Taiwan,Oakridge,0
Taiwan,Oakwood Village,0
Taiwan,Old East York,0
Taiwan,Palmerston-Little Italy,0
Taiwan,Parkwoods-Donalda,0
Taiwan,Pelmo Park-Humberlea,0
Taiwan,Playter Estates-Danforth,0
Taiwan,Pleasant View,0
Taiwan,Princess-Rosethorn,0
Taiwan,Regent Park,0
Taiwan,Rexdale-Kipling,0
Taiwan,Rockcliffe-Smythe,0
Taiwan,Roncesvalles,0
Taiwan,Rosedale-Moore Park,0
Taiwan,Rouge,0
Taiwan,Runnymede-Bloor West Village,0
Taiwan,Rustic,0
Taiwan,Scarborough Village,0
Taiwan,South Parkdale,0
Taiwan,South Riverdale,0
Taiwan,St.Andrew-Windfields,0
Taiwan,Steeles,10
Taiwan,Stonegate-Queensway,0
Taiwan,Tam O'Shanter-Sullivan,0
Taiwan,Taylor-Massey,0
Taiwan,The Beaches,10
Taiwan,Thistletown-Beaumond Heights,0
Taiwan,Thorncliffe Park,0
Taiwan,Trinity-Bellwoods,0
Taiwan,University,0
Taiwan,Victoria Village,0
Taiwan,Waterfront Communities-The Island,20
Taiwan,West Hill,0
Taiwan,West Humber-Clairville,0
Taiwan,Westminster-Branson,0
Taiwan,Weston,0
Taiwan,Weston-Pelham Park,0
Taiwan,Wexford/Maryvale,0
Taiwan,Willowdale East,50
Taiwan,Willowdale West,10
Taiwan,Willowridge-Martingrove-Richview,0
Taiwan,Woburn,20
Taiwan,Woodbine Corridor,0
Taiwan,Woodbine-Lumsden,0
Taiwan,Wychwood,0
Taiwan,Yonge-Eglinton,10
Taiwan,Yonge-St.Clair,0
Taiwan,York University Heights,0
Taiwan,Yorkdale-Glen Park,0
Tunisia,Agincourt North,0
Tunisia,Agincourt South-Malvern West,0
Tunisia,Alderwood,0
Tunisia,Annex,0
Tunisia,Banbury-Don Mills,0
Tunisia,Bathurst Manor,0
Tunisia,Bay Street Corridor,0
Tunisia,Bayview Village,0
Tunisia,Bayview Woods-Steeles,0
Tunisia,Bedford Park-Nortown,0
Tunisia,Beechborough-Greenbrook,0
Tunisia,Bendale,0
Tunisia,Birchcliffe-Cliffside,0
Tunisia,Black Creek,0
Tunisia,Blake-Jones,0
Tunisia,Briar Hill-Belgravia,0
Tunisia,Bridle Path-Sunnybrook-York Mills,0
Tunisia,Broadview North,0
Tunisia,Brookhaven-Amesbury,0
Tunisia,Cabbagetown-South St. James Town,0
Tunisia,Caledonia-Fairbank,0
Tunisia,Casa Loma,0
Tunisia,Centennial Scarborough,0
Tunisia,Church-Yonge Corridor,0
Tunisia,City of Toronto,80
Tunisia,Clairlea-Birchmount,0
Tunisia,Clanton Park,0
Tunisia,Cliffcrest,0
Tunisia,Corso Italia-Davenport,0
Tunisia,Danforth,0
Tunisia,Danforth East York,0
Tunisia,Don Valley Village,10
Tunisia,Dorset Park,0
Tunisia,Dovercourt-Wallace Emerson-Junction,0
Tunisia,Downsview-Roding-CFB,10
Tunisia,Dufferin Grove,0
Tunisia,East End-Danforth,0
Tunisia,Edenbridge-Humber Valley,0
Tunisia,Eglinton East,10
Tunisia,Elms-Old Rexdale,0
Tunisia,Englemount-Lawrence,0
Tunisia,Eringate-Centennial-West Deane,0
Tunisia,Etobicoke West Mall,0
Tunisia,Flemingdon Park,10
Tunisia,Forest Hill North,0
Tunisia,Forest Hill South,0
Tunisia,Glenfield-Jane Heights,0
Tunisia,Greenwood-Coxwell,0
Tunisia,Guildwood,0
Tunisia,Henry Farm,0
Tunisia,High Park North,0
Tunisia,High Park-Swansea,0
Tunisia,Highland Creek,0
Tunisia,Hillcrest Village,0
Tunisia,Humber Heights-Westmount,0
Tunisia,Humber Summit,0
Tunisia,Humbermede,0
Tunisia,Humewood-Cedarvale,10
Tunisia,Ionview,0
Tunisia,Islington-City Centre West,0
Tunisia,Junction Area,0
Tunisia,Keelesdale-Eglinton West,0
Tunisia,Kennedy Park,10
Tunisia,Kensington-Chinatown,0
Tunisia,Kingsview Village-The Westway,0
Tunisia,Kingsway South,0
Tunisia,L'Amoreaux,0
Tunisia,Lambton Baby Point,0
Tunisia,Lansing-Westgate,0
Tunisia,Lawrence Park North,0
Tunisia,Lawrence Park South,0
Tunisia,Leaside-Bennington,0
Tunisia,Little Portugal,0
Tunisia,Long Branch,0
Tunisia,Malvern,0
Tunisia,Maple Leaf,0
Tunisia,Markland Wood,0
Tunisia,Milliken,0
Tunisia,Mimico (includes Humber Bay Shores),0
Tunisia,Morningside,0
Tunisia,Moss Park,0
Tunisia,Mount Dennis,0
Tunisia,Mount Olive-Silverstone-Jamestown,0
Tunisia,Mount Pleasant East,0
Tunisia,Mount Pleasant West,0
Tunisia,New Toronto,0
Tunisia,Newtonbrook East,10
Tunisia,Newtonbrook West,0
Tunisia,Niagara,0
Tunisia,North Riverdale,0
Tunisia,North St. James Town,0
Tunisia,O'Connor-Parkview,0
Tunisia,Oakridge,0
Tunisia,Oakwood Village,0
Tunisia,Old East York,0
Tunisia,Palmerston-Little Italy,0
Tunisia,Parkwoods-Donalda,0
Tunisia,Pelmo Park-Humberlea,0
Tunisia,Playter Estates-Danforth,0
Tunisia,Pleasant View,0
Tunisia,Princess-Rosethorn,0
Tunisia,Regent Park,0
Tunisia,Rexdale-Kipling,0
Tunisia,Rockcliffe-Smythe,0
Tunisia,Roncesvalles,0
Tunisia,Rosedale-Moore Park,0
Tunisia,Rouge,0
Tunisia,Runnymede-Bloor West Village,0
Tunisia,Rustic,0
Tunisia,Scarborough Village,0
Tunisia,South Parkdale,0
Tunisia,South Riverdale,0
Tunisia,St.Andrew-Windfields,0
Tunisia,Steeles,0
Tunisia,Stonegate-Queensway,0
Tunisia,Tam O'Shanter-Sullivan,10
Tunisia,Taylor-Massey,0
Tunisia,The Beaches,0
Tunisia,Thistletown-Beaumond Heights,0
Tunisia,Thorncliffe Park,10
Tunisia,Trinity-Bellwoods,0
Tunisia,University,0
Tunisia,Victoria Village,0
Tunisia,Waterfront Communities-The Island,0
Tunisia,West Hill,0
Tunisia,West Humber-Clairville,0
Tunisia,Westminster-Branson,0
Tunisia,Weston,0
Tunisia,Weston-Pelham Park,0
Tunisia,Wexford/Maryvale,0
Tunisia,Willowdale East,0
Tunisia,Willowdale West,0
Tunisia,Willowridge-Martingrove-Richview,0
Tunisia,Woburn,0
Tunisia,Woodbine Corridor,0
Tunisia,Woodbine-Lumsden,0
Tunisia,Wychwood,0
Tunisia,Yonge-Eglinton,0
Tunisia,Yonge-St.Clair,0
Tunisia,York University Heights,0
Tunisia,Yorkdale-Glen Park,0
Turkey,Agincourt North,0
Turkey,Agincourt South-Malvern West,0
Turkey,Alderwood,0
Turkey,Annex,35
Turkey,Banbury-Don Mills,30
Turkey,Bathurst Manor,10
Turkey,Bay Street Corridor,60
Turkey,Bayview Village,20
Turkey,Bayview Woods-Steeles,0
Turkey,Bedford Park-Nortown,25
Turkey,Beechborough-Greenbrook,0
Turkey,Bendale,0
Turkey,Birchcliffe-Cliffside,0
Turkey,Black Creek,10
Turkey,Blake-Jones,0
Turkey,Briar Hill-Belgravia,0
Turkey,Bridle Path-Sunnybrook-York Mills,15
Turkey,Broadview North,0
Turkey,Brookhaven-Amesbury,0
Turkey,Cabbagetown-South St. James Town,0
Turkey,Caledonia-Fairbank,25
Turkey,Casa Loma,0
Turkey,Centennial Scarborough,0
Turkey,Church-Yonge Corridor,30
Turkey,City of Toronto,1675
Turkey,Clairlea-Birchmount,10
Turkey,Clanton Park,0
Turkey,Cliffcrest,0
Turkey,Corso Italia-Davenport,0
Turkey,Danforth,0
Turkey,Danforth East York,0
Turkey,Don Valley Village,20
Turkey,Dorset Park,10
Turkey,Dovercourt-Wallace Emerson-Junction,15
Turkey,Downsview-Roding-CFB,170
Turkey,Dufferin Grove,0
Turkey,East End-Danforth,10
Turkey,Edenbridge-Humber Valley,20
Turkey,Eglinton East,10
Turkey,Elms-Old Rexdale,10
Turkey,Englemount-Lawrence,20
Turkey,Eringate-Centennial-West Deane,0
Turkey,Etobicoke West Mall,30
Turkey,Flemingdon Park,10
Turkey,Forest Hill North,55
Turkey,Forest Hill South,10
Turkey,Glenfield-Jane Heights,0
Turkey,Greenwood-Coxwell,10
Turkey,Guildwood,0
Turkey,Henry Farm,0
Turkey,High Park North,20
Turkey,High Park-Swansea,0
Turkey,Highland Creek,0
Turkey,Hillcrest Village,0
Turkey,Humber Heights-Westmount,0
Turkey,Humber Summit,15
Turkey,Humbermede,10
Turkey,Humewood-Cedarvale,0
Turkey,Ionview,0
Turkey,Islington-City Centre West,10
Turkey,Junction Area,0
Turkey,Keelesdale-Eglinton West,0
Turkey,Kennedy Park,0
Turkey,Kensington-Chinatown,10
Turkey,Kingsview Village-The Westway,0
Turkey,Kingsway South,0
Turkey,L'Amoreaux,10
Turkey,Lambton Baby Point,0
Turkey,Lansing-Westgate,0
Turkey,Lawrence Park North,40
Turkey,Lawrence Park South,35
Turkey,Leaside-Bennington,0
Turkey,Little Portugal,0
Turkey,Long Branch,0
Turkey,Malvern,0
Turkey,Maple Leaf,10
Turkey,Markland Wood,0
Turkey,Milliken,0
Turkey,Mimico (includes Humber Bay Shores),30
Turkey,Morningside,0
Turkey,Moss Park,0
Turkey,Mount Dennis,0
Turkey,Mount Olive-Silverstone-Jamestown,20
Turkey,Mount Pleasant East,30
Turkey,Mount Pleasant West,65
Turkey,New Toronto,25
Turkey,Newtonbrook East,0
Turkey,Newtonbrook West,10
Turkey,Niagara,10
Turkey,North Riverdale,0
Turkey,North St. James Town,30
Turkey,O'Connor-Parkview,0
Turkey,Oakridge,0
Turkey,Oakwood Village,20
Turkey,Old East York,0
Turkey,Palmerston-Little Italy,0
Turkey,Parkwoods-Donalda,50
Turkey,Pelmo Park-Humberlea,10
Turkey,Playter Estates-Danforth,10
Turkey,Pleasant View,0
Turkey,Princess-Rosethorn,0
Turkey,Regent Park,0
Turkey,Rexdale-Kipling,0
Turkey,Rockcliffe-Smythe,10
Turkey,Roncesvalles,0
Turkey,Rosedale-Moore Park,35
Turkey,Rouge,0
Turkey,Runnymede-Bloor West Village,0
Turkey,Rustic,0
Turkey,Scarborough Village,0
Turkey,South Parkdale,15
Turkey,South Riverdale,0
Turkey,St.Andrew-Windfields,10
Turkey,Steeles,0
Turkey,Stonegate-Queensway,0
Turkey,Tam O'Shanter-Sullivan,10
Turkey,Taylor-Massey,45
Turkey,The Beaches,0
Turkey,Thistletown-Beaumond Heights,10
Turkey,Thorncliffe Park,35
Turkey,Trinity-Bellwoods,0
Turkey,University,10
Turkey,Victoria Village,0
Turkey,Waterfront Communities-The Island,70
Turkey,West Hill,10
Turkey,West Humber-Clairville,0
Turkey,Westminster-Branson,15
Turkey,Weston,10
Turkey,Weston-Pelham Park,0
Turkey,Wexford/Maryvale,40
Turkey,Willowdale East,20
Turkey,Willowdale West,40
Turkey,Willowridge-Martingrove-Richview,0
Turkey,Woburn,0
Turkey,Woodbine Corridor,0
Turkey,Woodbine-Lumsden,0
Turkey,Wychwood,0
Turkey,Yonge-Eglinton,20
Turkey,Yonge-St.Clair,0
Turkey,York University Heights,90
Turkey,Yorkdale-Glen Park,0
Ukraine,Agincourt North,0
Ukraine,Agincourt South-Malvern West,0
Ukraine,Alderwood,25
Ukraine,Annex,10
Ukraine,Banbury-Don Mills,0
Ukraine,Bathurst Manor,65
Ukraine,Bay Street Corridor,15
Ukraine,Bayview Village,10
Ukraine,Bayview Woods-Steeles,15
Ukraine,Bedford Park-Nortown,10
Ukraine,Beechborough-Greenbrook,0
Ukraine,Bendale,0
Ukraine,Birchcliffe-Cliffside,15
Ukraine,Black Creek,0
Ukraine,Blake-Jones,0
Ukraine,Briar Hill-Belgravia,0
Ukraine,Bridle Path-Sunnybrook-York Mills,0
Ukraine,Broadview North,0
Ukraine,Brookhaven-Amesbury,0
Ukraine,Cabbagetown-South St. James Town,0
Ukraine,Caledonia-Fairbank,0
Ukraine,Casa Loma,0
Ukraine,Centennial Scarborough,0
Ukraine,Church-Yonge Corridor,20
Ukraine,City of Toronto,1930
Ukraine,Clairlea-Birchmount,0
Ukraine,Clanton Park,10
Ukraine,Cliffcrest,0
Ukraine,Corso Italia-Davenport,0
Ukraine,Danforth,0
Ukraine,Danforth East York,10
Ukraine,Don Valley Village,45
Ukraine,Dorset Park,0
Ukraine,Dovercourt-Wallace Emerson-Junction,10
Ukraine,Downsview-Roding-CFB,10
Ukraine,Dufferin Grove,10
Ukraine,East End-Danforth,0
Ukraine,Edenbridge-Humber Valley,80
Ukraine,Eglinton East,0
Ukraine,Elms-Old Rexdale,0
Ukraine,Englemount-Lawrence,20
Ukraine,Eringate-Centennial-West Deane,20
Ukraine,Etobicoke West Mall,85
Ukraine,Flemingdon Park,10
Ukraine,Forest Hill North,30
Ukraine,Forest Hill South,0
Ukraine,Glenfield-Jane Heights,0
Ukraine,Greenwood-Coxwell,0
Ukraine,Guildwood,0
Ukraine,Henry Farm,15
Ukraine,High Park North,0
Ukraine,High Park-Swansea,35
Ukraine,Highland Creek,0
Ukraine,Hillcrest Village,0
Ukraine,Humber Heights-Westmount,25
Ukraine,Humber Summit,15
Ukraine,Humbermede,0
Ukraine,Humewood-Cedarvale,20
Ukraine,Ionview,0
Ukraine,Islington-City Centre West,210
Ukraine,Junction Area,0
Ukraine,Keelesdale-Eglinton West,0
Ukraine,Kennedy Park,0
Ukraine,Kensington-Chinatown,0
Ukraine,Kingsview Village-The Westway,0
Ukraine,Kingsway South,0
Ukraine,L'Amoreaux,10
Ukraine,Lambton Baby Point,10
Ukraine,Lansing-Westgate,40
Ukraine,Lawrence Park North,0
Ukraine,Lawrence Park South,25
Ukraine,Leaside-Bennington,0
Ukraine,Little Portugal,10
Ukraine,Long Branch,30
Ukraine,Malvern,0
Ukraine,Maple Leaf,0
Ukraine,Markland Wood,45
Ukraine,Milliken,0
Ukraine,Mimico (includes Humber Bay Shores),115
Ukraine,Morningside,0
Ukraine,Moss Park,0
Ukraine,Mount Dennis,10
Ukraine,Mount Olive-Silverstone-Jamestown,0
Ukraine,Mount Pleasant East,0
Ukraine,Mount Pleasant West,20
Ukraine,New Toronto,10
Ukraine,Newtonbrook East,40
Ukraine,Newtonbrook West,120
Ukraine,Niagara,0
Ukraine,North Riverdale,0
Ukraine,North St. James Town,10
Ukraine,O'Connor-Parkview,0
Ukraine,Oakridge,10
Ukraine,Oakwood Village,15
Ukraine,Old East York,0
Ukraine,Palmerston-Little Italy,0
Ukraine,Parkwoods-Donalda,0
Ukraine,Pelmo Park-Humberlea,0
Ukraine,Playter Estates-Danforth,0
Ukraine,Pleasant View,0
Ukraine,Princess-Rosethorn,15
Ukraine,Regent Park,0
Ukraine,Rexdale-Kipling,0
Ukraine,Rockcliffe-Smythe,0
Ukraine,Roncesvalles,10
Ukraine,Rosedale-Moore Park,0
Ukraine,Rouge,0
Ukraine,Runnymede-Bloor West Village,0
Ukraine,Rustic,0
Ukraine,Scarborough Village,10
Ukraine,South Parkdale,0
Ukraine,South Riverdale,0
Ukraine,St.Andrew-Windfields,0
Ukraine,Steeles,0
Ukraine,Stonegate-Queensway,195
Ukraine,Tam O'Shanter-Sullivan,0
Ukraine,Taylor-Massey,0
Ukraine,The Beaches,30
Ukraine,Thistletown-Beaumond Heights,0
Ukraine,Thorncliffe Park,0
Ukraine,Trinity-Bellwoods,0
Ukraine,University,0
Ukraine,Victoria Village,10
Ukraine,Waterfront Communities-The Island,60
Ukraine,West Hill,0
Ukraine,West Humber-Clairville,0
Ukraine,Westminster-Branson,150
Ukraine,Weston,0
Ukraine,Weston-Pelham Park,0
Ukraine,Wexford/Maryvale,0
Ukraine,Willowdale East,35
Ukraine,Willowdale West,20
Ukraine,Willowridge-Martingrove-Richview,10
Ukraine,Woburn,0
Ukraine,Woodbine Corridor,0
Ukraine,Woodbine-Lumsden,0
Ukraine,Wychwood,0
Ukraine,Yonge-Eglinton,0
Ukraine,Yonge-St.Clair,0
Ukraine,York University Heights,10
Ukraine,Yorkdale-Glen Park,0
United Arab Emirates,Agincourt North,25
United Arab Emirates,Agincourt South-Malvern West,0
United Arab Emirates,Alderwood,0
United Arab Emirates,Annex,0
United Arab Emirates,Banbury-Don Mills,0
United Arab Emirates,Bathurst Manor,0
United Arab Emirates,Bay Street Corridor,15
United Arab Emirates,Bayview Village,20
United Arab Emirates,Bayview Woods-Steeles,0
United Arab Emirates,Bedford Park-Nortown,10
United Arab Emirates,Beechborough-Greenbrook,0
United Arab Emirates,Bendale,15
United Arab Emirates,Birchcliffe-Cliffside,10
United Arab Emirates,Black Creek,0
United Arab Emirates,Blake-Jones,0
United Arab Emirates,Briar Hill-Belgravia,0
United Arab Emirates,Bridle Path-Sunnybrook-York Mills,0
United Arab Emirates,Broadview North,0
United Arab Emirates,Brookhaven-Amesbury,0
United Arab Emirates,Cabbagetown-South St. James Town,0
United Arab Emirates,Caledonia-Fairbank,0
United Arab Emirates,Casa Loma,0
United Arab Emirates,Centennial Scarborough,0
United Arab Emirates,Church-Yonge Corridor,15
United Arab Emirates,City of Toronto,940
United Arab Emirates,Clairlea-Birchmount,0
United Arab Emirates,Clanton Park,0
United Arab Emirates,Cliffcrest,10
United Arab Emirates,Corso Italia-Davenport,0
United Arab Emirates,Danforth,0
United Arab Emirates,Danforth East York,0
United Arab Emirates,Don Valley Village,10
United Arab Emirates,Dorset Park,10
United Arab Emirates,Dovercourt-Wallace Emerson-Junction,0
United Arab Emirates,Downsview-Roding-CFB,0
United Arab Emirates,Dufferin Grove,0
United Arab Emirates,East End-Danforth,0
United Arab Emirates,Edenbridge-Humber Valley,0
United Arab Emirates,Eglinton East,10
United Arab Emirates,Elms-Old Rexdale,0
United Arab Emirates,Englemount-Lawrence,0
United Arab Emirates,Eringate-Centennial-West Deane,0
United Arab Emirates,Etobicoke West Mall,0
United Arab Emirates,Flemingdon Park,60
United Arab Emirates,Forest Hill North,0
United Arab Emirates,Forest Hill South,0
United Arab Emirates,Glenfield-Jane Heights,0
United Arab Emirates,Greenwood-Coxwell,0
United Arab Emirates,Guildwood,0
United Arab Emirates,Henry Farm,55
United Arab Emirates,High Park North,0
United Arab Emirates,High Park-Swansea,0
United Arab Emirates,Highland Creek,0
United Arab Emirates,Hillcrest Village,0
United Arab Emirates,Humber Heights-Westmount,0
United Arab Emirates,Humber Summit,0
United Arab Emirates,Humbermede,0
United Arab Emirates,Humewood-Cedarvale,0
United Arab Emirates,Ionview,15
United Arab Emirates,Islington-City Centre West,25
United Arab Emirates,Junction Area,0
United Arab Emirates,Keelesdale-Eglinton West,0
United Arab Emirates,Kennedy Park,0
United Arab Emirates,Kensington-Chinatown,0
